#{"t_start": 1769102440.7466047, "env_id": "None"}
r,l,t
-17.14,114,348.136755
-18.17,117,348.25888
21.59,141,348.370065
20.19,181,348.54475
19.96,104,348.632842
21.99,101,348.726932
22.74,126,348.85007
21.97,103,348.954731
21.65,135,353.842365
27.65,135,353.971519
21.83,117,354.081285
22.76,124,354.206897
21.4,160,354.36506
21.0,100,354.454186
19.63,137,354.600713
20.65,135,354.736394
20.88,112,355.773274
20.67,133,355.881398
24.25,175,356.055071
-17.01,101,356.141161
19.75,125,356.254268
21.85,115,356.351869
19.79,121,356.455569
21.7,130,356.575191
21.92,108,361.387411
19.91,109,361.486506
20.93,107,361.59362
21.84,116,361.700427
20.0,100,361.795727
20.48,152,361.91687
21.95,105,362.020475
19.89,111,362.133084
19.87,113,362.2537
20.89,111,362.339849
21.93,107,362.41651
23.96,104,362.519643
21.88,112,362.610734
20.87,113,363.632504
22.84,116,363.738134
20.79,121,363.819206
23.71,129,363.942328
20.83,117,364.040926
21.38,162,368.925538
21.92,108,369.029705
23.42,158,369.16633
20.82,118,369.278437
22.84,116,369.388041
20.86,114,369.493163
23.86,114,369.579777
21.76,124,369.706894
24.74,126,369.835432
23.92,108,369.942559
21.92,108,370.042706
21.73,127,370.156238
22.95,105,370.255553
22.94,106,370.357154
23.73,127,370.472769
25.9,110,370.552353
20.74,126,371.704717
20.47,153,376.56071
20.79,121,376.6603
20.75,125,376.78692
20.79,121,376.904537
22.87,113,377.019145
20.76,124,377.117235
20.65,135,377.22534
21.78,122,377.339963
21.83,117,377.450247
24.88,112,377.553889
21.49,151,377.677057
21.56,144,377.816186
21.93,107,377.919786
21.74,126,378.039891
22.58,142,378.187047
22.8,120,378.29612
20.72,128,383.249367
20.86,114,383.34453
21.87,113,383.451662
-23.99,99,384.332806
23.67,133,384.42839
24.71,129,384.550503
24.87,113,384.67164
24.69,131,384.790256
24.86,114,384.901873
23.83,117,385.015003
24.77,123,385.131173
24.76,124,385.229768
23.77,123,385.338885
25.84,116,385.454039
23.86,114,385.577152
24.86,114,385.661723
22.73,127,385.772847
22.91,109,390.595856
22.94,106,390.695001
24.89,111,390.806102
21.81,119,390.913205
22.8,120,391.026309
20.84,116,391.140416
22.69,131,391.265134
22.9,110,392.049638
23.9,110,392.139217
21.7,130,392.264866
22.9,110,392.359449
23.93,107,392.467049
23.52,148,392.598716
20.88,112,392.679841
21.76,124,392.783448
25.86,114,392.888542
20.8,120,393.014449
24.68,132,397.890168
20.72,128,398.023807
19.92,108,398.132913
21.68,132,398.26107
20.83,117,398.368693
23.59,141,398.469449
22.99,101,398.561039
24.95,105,398.672167
19.88,112,398.760244
21.89,111,398.863848
24.76,124,398.979453
23.94,106,399.66964
-17.13,113,399.77123
23.88,112,399.881827
19.84,116,399.992433
20.68,132,400.115545
25.93,107,400.20913
23.95,105,400.29473
22.82,118,405.041117
20.76,124,405.161231
23.96,104,405.253867
24.87,113,405.361995
21.99,101,405.436095
20.74,126,405.552712
24.75,125,405.666818
23.94,106,405.766422
21.92,108,405.862017
21.91,109,405.961612
20.99,101,406.065212
20.96,104,406.135364
21.57,143,406.267501
23.84,116,406.366098
21.86,114,406.458185
19.85,115,407.387469
-23.85,85,407.444027
20.85,115,407.5216
21.94,106,412.49106
21.94,106,412.604678
20.69,131,412.736813
20.98,102,412.846753
19.92,208,413.049962
-17.1,110,413.159085
19.94,106,413.269201
21.64,136,413.384821
22.93,107,413.477913
20.01,199,413.656116
24.36,164,413.82128
21.73,127,413.92143
21.87,113,414.031038
23.92,108,414.128635
20.59,141,414.246255
20.89,111,414.33134
20.99,101,419.219536
20.82,118,420.375927
20.82,118,420.450084
20.57,143,420.581235
19.86,114,420.692881
19.68,132,420.81
23.65,135,420.931133
23.99,101,421.033242
22.79,121,421.143353
19.83,117,421.254465
25.83,117,421.34155
19.34,166,421.508219
22.81,119,421.619844
22.82,118,421.741471
20.74,126,421.861602
23.74,126,421.998748
20.84,116,422.096354
