#{"t_start": 1769102440.7466047, "env_id": "None"}
r,l,t
20.06,194,292.214913
19.72,128,292.333561
21.83,117,292.431653
20.48,152,292.560273
20.6,140,292.675878
23.71,129,292.779512
21.79,121,292.881135
19.97,103,293.2661
20.8,120,298.041132
25.98,102,298.137222
22.88,112,298.251601
19.38,162,298.401755
21.91,109,298.505352
19.9,110,298.614459
19.95,105,298.723075
22.85,115,298.826674
21.03,97,298.928792
20.39,161,299.069432
23.81,119,299.194048
23.99,101,299.282135
19.98,202,299.450892
22.23,177,299.611577
19.91,109,299.709676
24.77,123,299.820524
21.64,136,304.826643
23.01,99,304.925251
21.8,120,305.03535
22.83,117,305.436637
19.68,132,305.542735
21.73,127,305.650839
20.39,361,305.984181
-17.0,100,306.086779
19.55,145,306.224919
19.31,169,306.363549
23.97,103,306.459144
21.76,224,306.673853
25.64,136,306.811511
17.15,385,311.910189
22.01,99,312.007279
24.72,228,312.2253
23.97,103,312.326893
19.04,196,312.772907
26.99,101,312.850541
23.0,100,312.937116
23.82,118,313.032775
21.86,114,313.154377
19.49,151,313.308025
24.83,117,313.425132
20.68,132,313.541248
21.01,99,313.638335
19.17,183,313.812001
-17.91,191,318.680878
20.95,105,318.782475
25.89,111,318.856566
20.96,104,318.955657
20.68,132,319.080271
19.34,166,319.205412
20.04,296,319.486677
19.52,148,319.632321
20.59,141,320.30458
20.9,110,320.393155
21.94,106,320.496242
21.59,141,320.634368
21.08,92,320.71013
19.92,108,320.82164
18.77,223,326.092019
20.93,107,326.193622
19.89,111,326.30072
23.97,103,326.395809
-18.04,204,326.595998
23.91,109,326.696599
22.93,107,326.797193
20.04,96,326.897411
19.66,134,327.025533
22.84,116,327.105184
21.97,103,327.186256
24.0,100,327.270339
21.0,100,327.367441
20.84,116,327.474545
25.98,102,327.574094
23.77,123,328.301898
21.92,108,328.394005
20.59,241,333.215153
21.81,119,333.326754
19.93,307,333.595558
21.84,116,333.702165
21.29,171,333.866422
20.99,101,333.960016
23.36,164,334.1082
22.55,145,334.255333
22.84,116,334.339929
22.87,113,334.458543
21.98,102,334.548627
20.87,113,334.652228
-17.14,114,334.731802
23.01,99,334.824898
21.93,107,334.898011
21.45,155,339.665403
19.36,164,340.189851
21.91,109,340.275433
22.8,120,340.388044
23.76,124,340.508165
22.99,101,340.601757
20.95,105,340.678865
23.89,111,340.768452
25.03,97,340.866055
20.72,128,340.98567
23.85,115,341.096779
24.86,114,341.203838
19.64,136,341.320961
22.95,105,341.392527
-17.42,142,341.525715
21.6,140,341.64183
19.34,166,341.79647
20.02,198,346.562442
-17.15,115,346.670274
22.66,134,346.794935
20.94,106,346.891608
-19.5,250,347.815748
20.94,106,347.901424
19.57,143,348.04162
20.73,127,348.156774
20.92,108,348.26589
19.66,134,348.372068
19.57,143,348.510715
19.26,174,348.673877
21.67,133,348.792502
-17.45,145,348.932709
24.27,173,353.854896
20.96,104,353.9565
20.83,117,354.066602
22.86,114,354.18288
21.05,95,354.280481
-17.31,131,354.40013
21.94,106,354.506595
20.98,102,354.618223
23.52,148,355.724687
19.79,121,355.798821
-17.31,131,355.914937
21.96,104,356.015529
21.97,103,356.117127
24.03,97,356.211726
19.62,138,356.312322
22.55,145,356.446043
20.58,142,356.57319
21.51,149,361.419445
22.74,126,361.540068
22.37,163,361.695917
19.96,104,361.795727
21.98,102,361.866297
20.77,123,361.986436
23.83,117,362.106054
21.75,125,362.240188
22.69,131,362.343858
19.74,126,362.439568
19.42,158,362.588709
19.53,147,363.636013
-18.01,201,363.796682
21.54,146,363.923804
-17.82,182,368.80392
19.82,118,368.926538
20.88,112,369.034708
21.64,136,369.154821
19.76,124,369.271934
20.92,108,369.370028
22.6,140,369.499682
23.93,107,369.581779
20.91,109,369.692385
19.91,209,369.903
-17.82,182,370.078235
20.75,125,370.190993
20.72,128,370.305101
-17.17,117,370.41321
23.91,109,370.5023
20.95,105,371.636658
19.97,103,371.718727
19.67,133,376.56371
20.92,108,376.650793
-16.98,98,376.745378
21.24,176,376.923555
22.82,118,377.033656
20.91,109,377.124744
24.0,100,377.208322
22.91,109,377.297409
21.82,118,377.414706
20.97,103,377.5183
19.85,115,377.602491
19.75,125,377.718595
20.4,260,377.977334
21.69,131,378.102948
20.53,147,378.241071
20.77,123,383.181304
23.79,221,383.379595
20.95,205,384.356828
22.63,137,384.466424
21.35,165,384.628101
20.53,147,384.775748
21.79,121,384.891362
20.59,341,385.203749
22.67,133,385.309357
22.08,192,385.504084
23.93,107,385.609677
19.75,125,385.716776
21.71,129,385.829901
20.23,177,390.711013
20.95,105,390.815611
23.72,128,390.924717
25.75,125,391.050327
20.46,154,391.187465
21.0,100,391.996057
21.75,125,392.093179
-17.41,141,392.211315
23.93,107,392.299394
20.72,128,392.434523
20.93,107,392.54262
19.64,136,392.639806
19.82,118,392.72789
20.89,111,392.832991
22.88,112,392.938775
21.72,128,393.063996
22.79,121,397.943225
19.84,116,398.063845
20.98,102,398.161439
20.5,150,398.29811
20.07,193,398.454925
25.77,123,398.565046
21.44,156,398.718206
23.69,131,398.838323
20.59,141,398.958433
20.77,123,399.66764
23.58,142,399.797255
23.24,176,399.965909
23.58,142,400.099525
23.89,211,400.283219
24.78,122,405.026106
22.77,123,405.149721
24.9,110,405.249344
24.78,122,405.363005
23.01,99,405.435095
24.66,134,405.55771
22.6,140,405.680328
19.77,123,405.807965
21.43,157,405.948596
22.75,125,406.068212
22.62,138,406.165902
22.8,120,406.28552
19.67,133,406.396624
21.82,118,407.318915
23.01,99,407.398978
21.95,105,407.468046
21.77,123,407.557135
21.95,105,412.541111
24.88,112,412.662738
21.04,96,412.755832
20.49,151,412.907315
19.64,136,413.042959
19.47,153,413.187616
23.56,144,413.342781
22.96,104,413.412851
24.84,116,413.52498
20.86,114,413.627585
-17.14,114,413.739697
21.75,225,413.931941
21.82,118,414.045057
19.77,123,414.153158
20.81,119,414.255765
20.7,130,414.365876
19.54,146,420.337892
20.64,136,420.436565
21.78,122,420.545705
21.0,100,420.6398
20.79,121,420.75645
-17.04,104,420.834036
24.66,134,420.958663
21.09,91,421.059266
22.66,134,421.168377
23.78,122,421.284992
23.93,107,421.377087
19.73,127,421.501215
22.97,103,421.595317
20.96,104,421.711938
21.65,135,421.841582
19.26,174,422.017272
