#{"t_start": 1768807640.961901, "env_id": "None"}
r,l,t
211.709903,98,984.732531
81.334239,43,985.14053
26.433,12,985.309531
181.0064,108,986.431031
30.746244,13,986.612031
85.880138,47,987.14653
31.62014,71,987.724031
69.42042,43,987.965032
126.465617,75,988.59353
42.124713,18,988.777031
113.178469,70,989.231531
140.621223,75,990.658031
33.108847,21,991.159531
37.198587,19,991.516031
164.412508,93,997.189577
122.966341,64,997.609577
54.781627,23,998.117077
66.956984,36,998.639578
78.49129,44,999.362577
28.209211,13,999.553079
150.785269,74,1000.816077
43.955894,19,1001.168577
41.220167,21,1001.368077
87.641524,37,1001.911577
28.736837,10,1002.078577
182.082198,144,1004.006077
26.889758,11,1004.190078
110.363391,46,1005.236313
27.347663,13,1005.566077
218.55482,124,1007.531077
30.910213,65,1007.941578
35.644454,15,1008.291577
176.603311,93,1009.261577
67.693049,41,1009.621577
289.384053,145,1010.629577
152.524169,89,1011.433618
27.326852,18,1011.778118
38.205737,29,1011.991118
37.330948,15,1012.33462
353.184764,203,1013.707623
91.55844,40,1014.277118
153.17177,124,1015.748618
28.513938,8,1015.928618
173.47656,109,1017.214624
37.435746,18,1017.380618
190.860508,121,1018.688118
32.440569,10,1018.863125
25.078478,8,1019.032124
218.752438,128,1020.504625
20.974082,13,1025.200625
99.223705,73,1026.297628
86.098053,52,1027.170129
87.496203,52,1027.571128
154.450046,86,1028.684628
34.836775,24,1028.873628
97.171977,45,1029.751628
170.873774,86,1031.016628
37.971797,15,1031.194129
58.934539,36,1031.892629
327.444541,177,1033.196676
27.933959,14,1033.371676
332.685449,152,1034.875175
41.369162,16,1035.226176
70.244413,34,1035.929176
35.374152,12,1036.270175
262.857495,165,1043.397669
134.833354,63,1044.676194
130.275716,66,1045.112194
240.140365,118,1045.9891
42.524711,34,1046.3841
331.02046,148,1048.4686
39.332658,15,1048.8306
35.073107,12,1049.0271
161.530967,109,1050.3936
182.501605,96,1050.8506
75.998564,39,1051.7276
257.155923,116,1052.9546
59.726516,69,1054.042101
45.34925,23,1054.234601
38.887945,14,1054.618663
52.103857,29,1055.029163
295.827192,148,1062.057163
311.613425,141,1063.745162
119.149076,53,1064.269663
52.994126,22,1064.788663
57.173528,30,1065.018162
161.486234,90,1065.979663
170.892085,77,1066.872163
36.018655,17,1067.423662
254.155051,132,1068.433163
58.38243,23,1068.822164
92.885813,41,1069.276663
35.75238,16,1069.666163
104.449884,45,1069.898663
34.579796,15,1070.083163
249.710999,128,1071.099166
46.158616,19,1071.824701
24.59496,11,1071.988201
114.058074,95,1072.9447
35.767341,11,1073.128737
25.432629,23,1073.819237
178.603523,90,1074.450737
177.223721,110,1075.640737
85.993846,41,1076.347277
60.6425,40,1076.764279
41.582887,15,1076.940277
27.492423,8,1077.119278
61.711409,69,1077.890777
91.764472,43,1078.449277
257.000737,128,1080.133284
99.325504,62,1081.192784
269.955868,136,1082.388284
159.274374,80,1083.887785
129.175571,62,1084.764284
63.345765,33,1085.298784
54.854178,21,1086.000784
25.043516,12,1086.363284
25.589433,8,1086.707784
75.666667,40,1091.982824
47.129953,29,1092.526324
34.96323,16,1093.068862
92.831618,47,1093.502363
83.853766,38,1094.069862
43.331734,25,1094.594362
56.714948,29,1095.131862
75.023734,71,1096.080862
64.447606,44,1096.634862
259.589491,130,1097.594362
42.510579,28,1097.980862
57.925686,24,1098.294862
36.066635,13,1098.611362
105.745791,58,1099.586362
41.922723,16,1099.779362
63.295072,51,1100.220364
38.1745,17,1100.686362
257.807712,124,1101.370862
341.27448,174,1103.052362
180.757613,80,1104.123865
42.749059,16,1104.613901
36.560793,18,1104.792901
24.790633,12,1104.955401
139.499931,62,1105.384901
25.331074,26,1105.913945
44.373486,32,1106.146445
117.375863,56,1106.782945
124.937073,99,1108.090445
51.427233,26,1108.624445
170.391237,93,1109.305445
159.030969,86,1109.811945
266.411236,189,1111.958445
51.939113,28,1112.178945
195.79157,101,1112.870445
135.103055,85,1113.352945
195.052619,107,1119.096
184.705956,103,1120.1085
279.538116,150,1121.746013
194.887335,87,1122.852013
78.10074,32,1123.238013
120.950603,64,1123.682513
126.245537,401,1127.636513
25.532918,11,1127.980013
70.966832,33,1128.714564
183.413482,91,1129.770563
74.815281,37,1130.137563
40.047231,22,1135.111102
140.786501,70,1136.202602
182.718969,105,1136.706602
27.35489,14,1137.074602
102.597483,58,1138.315602
244.583287,107,1139.652609
115.899326,63,1140.628609
116.790261,55,1141.370609
68.281788,31,1141.745609
44.141823,16,1142.119109
152.727193,91,1142.791609
48.384297,26,1143.197109
45.804096,21,1143.360609
117.60086,67,1144.044612
282.151787,167,1146.50461
48.454058,17,1146.733109
65.795774,36,1147.532683
118.743857,53,1153.509137
46.80629,22,1153.739639
65.396063,30,1154.149137
232.063545,113,1155.346637
54.758594,25,1156.054637
86.165917,61,1156.637137
351.209103,179,1158.184137
269.249856,154,1159.585137
172.568575,90,1160.452637
69.758201,33,1161.048137
169.259149,98,1162.002637
36.656037,15,1162.353137
47.22985,41,1163.260137
46.873872,24,1163.638137
296.945153,141,1165.265185
60.958527,45,1165.734186
66.055411,37,1166.144186
174.140057,93,1166.656687
161.998535,83,1167.801686
108.109595,73,1168.583686
229.707252,170,1170.210686
44.777899,27,1170.879688
49.084064,31,1171.406186
236.939026,133,1173.338189
313.442841,139,1174.578231
27.076012,22,1175.003231
72.709615,35,1175.652231
293.290042,237,1184.887233
81.829472,48,1185.322739
90.951097,48,1186.519275
67.609544,37,1187.332776
99.803718,44,1187.990775
50.492973,23,1188.458776
39.226999,21,1189.037775
269.459746,138,1190.159775
216.461714,109,1191.176831
130.163465,65,1191.832338
78.1146,42,1192.44033
191.555175,92,1193.718838
174.023961,96,1194.912838
121.874441,66,1195.555831
223.377742,108,1196.828382
236.499201,143,1198.195378
249.080622,116,1199.163125
28.46056,17,1199.54219
217.578837,122,1201.022466
35.123789,11,1201.21699
120.763926,66,1202.165241
169.502102,77,1202.814396
34.515049,11,1203.006449
29.694844,11,1203.352521
63.268675,23,1203.720631
159.817437,79,1204.676466
51.463749,33,1205.220734
134.498441,67,1206.286625
259.983089,134,1207.725498
52.410934,20,1207.937026
31.414153,13,1208.132575
147.946417,62,1214.98278
104.18723,45,1215.553279
50.83251,29,1215.942779
51.258225,22,1216.47128
305.016133,138,1218.356778
306.391802,135,1220.112286
292.462399,111,1221.302779
50.708651,19,1221.50578
164.659855,67,1222.673279
40.308322,23,1223.204278
-48.116852,500,1229.453352
30.380315,11,1229.644854
25.216074,8,1229.829852
115.758045,58,1235.631427
120.701354,54,1236.354924
44.359886,18,1236.750425
242.554327,129,1238.277426
75.181169,27,1238.69993
74.970553,38,1239.695927
54.334826,32,1239.934428
168.737174,84,1241.782426
99.468157,48,1242.393482
219.17319,337,1246.368987
30.397976,11,1246.71598
275.689376,118,1255.296088
97.560004,44,1256.718594
178.546073,93,1257.58209
234.28982,89,1258.519091
183.24289,101,1260.315586
117.545543,67,1260.797271
111.974793,52,1262.710798
195.127549,122,1264.516168
40.801434,36,1265.023543
161.486942,139,1266.439156
99.256211,45,1267.035658
166.212757,84,1268.088778
187.532444,102,1269.136176
30.275054,19,1269.343699
75.517959,33,1270.283163
195.770412,94,1271.313285
94.410533,41,1271.732957
309.837559,144,1273.752019
287.005198,180,1275.311237
209.728421,110,1277.287405
88.13742,37,1277.713751
92.101255,55,1278.528666
84.146229,54,1279.168641
62.555252,30,1279.595783
327.849502,166,1281.223689
181.69002,110,1290.652623
23.975027,11,1290.860132
82.773857,39,1291.504396
285.385798,121,1293.409
59.287264,25,1293.826428
74.742126,47,1294.47553
181.482754,96,1295.978468
40.238093,18,1296.20614
319.973349,135,1298.171114
49.988758,24,1299.002848
33.580414,18,1299.450601
26.663139,16,1299.88793
268.796124,141,1301.763743
125.786193,60,1302.486863
260.038491,183,1304.63044
35.04386,11,1305.473686
83.835803,37,1306.150645
217.314414,161,1308.515349
246.550176,125,1310.351763
37.870885,17,1310.596643
173.256232,107,1312.457867
343.350414,225,1316.50564
42.340152,14,1316.941916
44.78952,21,1317.389156
373.525773,164,1319.334258
181.700927,99,1320.165647
145.341349,57,1320.907188
23.084493,11,1321.779691
38.410776,19,1322.032378
303.996491,133,1331.999213
158.58405,80,1332.9937
229.795415,92,1334.241376
92.177902,43,1334.972693
168.659825,79,1335.97861
30.335264,12,1336.400472
79.85476,39,1336.693474
173.605647,91,1338.54024
85.448386,46,1339.676193
133.877284,67,1340.441103
313.554512,176,1343.073647
140.55069,69,1344.327719
67.460287,29,1344.790698
46.994475,27,1345.518622
40.133111,18,1345.765734
315.956377,160,1348.507602
286.868282,153,1356.59968
154.205473,78,1358.033204
88.029961,41,1358.578247
33.389643,11,1358.842089
164.159181,71,1360.291814
36.770159,20,1360.970695
109.740311,57,1361.981732
250.987039,122,1364.058613
38.388824,23,1364.336627
30.141607,12,1365.025639
262.382943,134,1366.851795
60.20376,28,1367.576071
138.096153,62,1368.380998
170.349661,95,1378.7113
60.751205,30,1379.21666
29.617666,18,1379.479234
161.646915,72,1380.890165
32.74703,11,1381.350955
143.752073,74,1382.162163
248.193288,148,1384.413684
140.817262,82,1385.046725
71.71603,36,1385.572444
78.59742,38,1386.104295
78.462749,29,1386.608135
167.631309,99,1388.573528
44.719043,19,1389.320661
49.817946,55,1390.119956
122.822083,69,1390.945738
134.890089,78,1392.20922
49.638059,32,1392.726212
119.9925,125,1394.976447
31.357397,11,1395.214453
42.173297,24,1395.487716
44.692162,18,1395.95708
69.49864,46,1396.963612
324.107948,155,1398.834707
45.22354,24,1399.108481
31.743832,26,1399.397618
135.221413,62,1399.979123
26.297553,9,1400.441712
100.65982,55,1401.254568
79.918246,46,1402.048552
143.108312,62,1403.092593
26.572394,11,1403.340036
160.605575,94,1404.717498
74.094679,47,1405.732723
110.731513,68,1407.01114
24.442085,16,1407.494318
41.575422,16,1407.754415
178.511707,82,1408.848266
290.716896,164,1419.004778
32.544613,10,1419.259158
62.481634,23,1419.788131
47.584168,20,1420.060422
25.635482,8,1420.30354
47.455501,22,1420.816156
40.696281,14,1421.070186
153.727197,125,1422.491827
29.642345,11,1423.160754
208.795512,111,1424.335924
28.497348,10,1424.79092
30.358759,15,1425.266656
34.714249,12,1425.512256
42.770049,22,1425.793392
197.055841,96,1427.111227
246.756028,101,1428.23896
37.924899,13,1428.471204
29.489684,12,1428.929755
91.535621,37,1429.470182
121.804347,78,1430.77241
145.915494,69,1432.083283
166.700571,73,1433.384744
63.345611,39,1434.111864
69.422601,29,1434.894683
83.958444,45,1436.349189
115.481439,56,1436.949644
90.917147,44,1437.512497
32.403274,14,1438.221853
49.825702,29,1438.518223
26.726558,9,1438.763591
138.480748,71,1439.611183
142.277343,64,1441.025516
178.627889,61,1441.837771
64.348775,37,1442.16126
160.673679,73,1443.25436
243.904739,94,1445.48585
310.044254,166,1448.271532
112.136331,52,1449.345339
97.33426,58,1450.413687
132.394734,70,1451.72111
37.376135,14,1451.9817
362.499974,194,1462.829709
56.471953,26,1463.348005
168.021674,107,1465.486515
29.789841,10,1465.735963
258.593987,127,1468.247639
328.397404,195,1471.232862
55.205858,22,1472.186018
124.427569,60,1472.983555
76.656225,32,1473.729767
28.391711,9,1473.980708
45.938334,19,1474.242593
156.388219,68,1475.043737
76.674644,30,1475.944751
42.354154,18,1476.678606
168.8487,74,1477.784487
98.683771,62,1478.389696
88.744689,40,1479.003258
62.376287,31,1479.765709
96.693756,60,1480.818949
27.488511,8,1481.049235
63.911344,29,1481.571532
89.081466,80,1483.358361
63.167985,34,1483.668673
82.976647,31,1484.417217
29.209498,11,1485.281375
87.049531,42,1486.28463
150.410717,59,1487.095671
48.752849,33,1492.700739
102.822237,72,1493.100613
196.229352,74,1494.160129
211.246772,73,1495.700193
316.624854,339,1500.969198
33.82241,13,1501.453728
103.78315,46,1502.690236
152.693174,65,1512.445168
83.719669,29,1514.120942
113.261367,51,1514.925263
92.333128,47,1515.942728
215.450342,103,1517.543146
95.596507,57,1518.371151
204.70088,88,1519.734702
301.945187,145,1522.322213
356.467192,154,1524.140739
148.752125,70,1525.231443
119.967112,49,1525.823622
72.511334,25,1526.362723
91.010636,37,1526.688855
164.365627,70,1527.542182
157.238647,81,1529.331879
48.492797,20,1529.603541
111.895155,56,1531.036497
76.033768,44,1531.593224
123.329458,75,1532.474353
98.831937,65,1533.763492
38.314483,12,1534.254663
94.06241,52,1535.582031
28.105331,15,1536.108756
48.501013,25,1536.656145
29.206865,10,1537.159585
166.869383,84,1538.051064
166.839884,68,1539.598666
59.916545,28,1540.53822
47.186559,20,1541.037116
54.382066,29,1541.340605
46.045133,22,1541.62061
179.683895,83,1543.142254
41.267386,14,1543.640125
30.85869,17,1543.896154
189.342464,85,1544.539559
199.837581,90,1546.309142
79.560032,36,1546.835159
293.60526,138,1558.104593
330.138158,142,1559.768924
92.091147,51,1560.112831
34.028512,12,1560.359416
105.32471,39,1561.118084
308.494202,136,1562.33364
327.165226,137,1564.858745
252.352552,126,1566.702641
93.843362,43,1567.460589
283.50799,138,1568.922159
120.627279,59,1569.505879
384.773012,179,1571.455615
351.329411,173,1574.237668
58.175153,22,1574.943137
28.109947,11,1575.396574
35.899173,13,1575.645171
148.204717,66,1576.671206
254.986309,123,1578.477887
458.516613,234,1581.792167
216.64281,93,1582.672266
59.761902,29,1583.187197
481.840155,233,1594.550271
172.541132,85,1596.031509
57.590772,24,1596.733737
87.81045,44,1598.093656
317.412028,211,1601.263669
29.910277,8,1601.501626
242.674809,118,1602.862673
37.011499,14,1603.330646
127.72016,62,1603.911358
84.111441,30,1604.430641
48.150627,21,1604.907108
89.167616,48,1605.888656
24.415311,22,1606.531543
50.475121,30,1607.25914
267.259603,114,1608.620662
199.642491,109,1609.539272
95.02897,41,1610.509694
182.537867,95,1611.794666
39.015859,20,1612.263277
176.774229,78,1613.533241
281.871467,148,1615.78193
301.906569,155,1625.857259
66.940749,33,1626.372536
306.163759,156,1628.709034
331.960177,152,1630.878462
101.379972,52,1631.225504
167.601514,85,1632.897159
107.99506,46,1641.854699
196.129836,90,1643.604285
34.978895,17,1643.93361
242.124194,117,1644.912048
219.528572,100,1646.477159
126.653659,54,1647.265918
45.087752,27,1647.763803
340.59484,159,1650.072082
238.723645,121,1651.223121
63.754565,29,1651.961324
115.887355,44,1652.500491
310.220859,159,1654.397249
89.270161,40,1654.919979
306.820415,137,1656.302181
188.541449,76,1657.360484
66.615779,28,1657.860174
138.311647,55,1658.680685
89.942645,44,1659.557669
54.442645,19,1660.08364
274.725289,131,1661.75644
273.711638,127,1663.891177
133.282884,67,1665.513486
25.705679,14,1665.972302
72.465926,33,1666.272477
96.729049,42,1667.020654
257.412008,111,1667.73169
34.407831,15,1668.219163
220.957166,102,1669.567441
92.537251,53,1670.343364
127.920691,75,1680.347163
70.036556,28,1680.646506
293.52227,122,1682.887064
254.271332,96,1684.446155
198.144908,98,1685.775662
163.769962,98,1687.087021
87.390847,31,1687.374609
46.666025,15,1687.628643
27.919037,12,1687.868179
163.749551,84,1689.296484
270.929706,131,1691.166625
58.796003,30,1692.101322
161.654114,93,1693.647124
360.434725,166,1696.00873
95.646172,54,1696.788232
26.001464,10,1697.023395
141.473858,55,1699.016372
113.282114,53,1700.050377
357.769819,183,1702.961686
160.615162,64,1704.506179
72.976857,47,1705.078149
69.780204,32,1705.842681
104.484465,47,1707.4827
47.72007,20,1707.76184
31.86703,15,1708.262236
111.002633,55,1708.856878
175.804411,96,1710.656781
208.359771,100,1712.262155
334.768949,141,1714.423251
77.66296,36,1723.875372
316.225623,147,1726.481905
51.460075,22,1727.20716
27.460938,11,1727.690769
186.284992,119,1728.443164
51.239131,26,1729.185704
100.704933,45,1729.516244
328.495106,156,1731.956776
163.031037,69,1733.435317
145.744286,64,1734.540224
73.55607,52,1735.137667
81.028457,36,1735.921345
182.124264,76,1737.481484
55.473539,37,1738.481652
37.712694,15,1739.00952
26.863845,10,1739.25354
42.048652,19,1739.743546
145.45842,63,1740.56915
74.611432,30,1741.325501
169.002738,80,1742.663751
70.344606,27,1743.409297
303.639206,145,1746.283521
80.693408,34,1747.055844
95.426857,37,1747.604756
53.045021,23,1747.895261
138.228448,64,1750.059125
54.101187,20,1750.342255
189.509509,93,1752.383686
54.948523,25,1752.903145
238.171562,117,1761.346716
97.614774,51,1762.380895
63.603896,30,1762.689452
76.465543,36,1763.453679
184.087762,70,1764.13873
93.746392,41,1764.717535
225.039235,112,1766.620076
89.773939,37,1776.428651
224.676553,120,1778.333496
40.022282,19,1779.629317
193.471032,138,1781.124596
32.438926,14,1781.636168
225.123687,458,1788.443725
30.092023,10,1788.923251
37.379513,18,1789.676769
47.770244,41,1790.24949
157.600668,59,1790.870738
69.380397,31,1791.180486
345.200382,161,1794.216626
105.697014,43,1795.295639
67.899602,41,1795.639681
27.469716,9,1796.140466
60.126205,40,1797.632929
83.475532,35,1798.431563
-1.147531,500,1804.217563
42.72814,24,1804.519933
70.443797,26,1804.82815
110.975614,49,1806.104405
322.393991,133,1807.432608
147.955707,77,1819.306094
393.493794,191,1821.803115
61.030878,33,1822.61311
72.153372,30,1823.17113
212.945356,95,1824.439027
351.298854,173,1827.986556
180.082284,86,1829.641288
56.170509,31,1829.949695
236.641901,134,1831.94321
57.036888,29,1832.748647
93.970303,40,1833.100617
53.591843,22,1833.901213
264.454943,116,1836.16905
111.248475,58,1837.093506
59.516856,26,1837.644759
62.009682,30,1838.194295
184.318111,83,1839.659217
192.280973,100,1841.53897
67.046089,22,1841.826021
43.574848,102,1843.000749
31.524954,15,1843.644253
70.307734,31,1844.419914
32.005166,19,1844.718242
30.842995,12,1845.205856
207.702285,113,1847.346729
76.308542,30,1847.878855
85.210073,34,1848.438011
237.55121,105,1850.551017
112.123044,55,1850.926288
135.260888,60,1851.526239
302.441351,142,1854.975277
304.479752,146,1865.916232
129.973246,54,1866.752735
25.5817,9,1867.010784
62.57899,31,1867.778371
162.386897,78,1868.678757
178.26551,77,1870.53214
61.776623,26,1871.063501
195.525385,79,1871.963454
236.97187,118,1873.193732
238.92499,93,1874.818148
31.652509,12,1875.078636
26.839957,9,1875.339313
337.344858,189,1877.229556
296.640715,139,1879.610418
290.594772,138,1881.585552
319.778206,148,1883.124666
298.699407,137,1886.060409
340.584663,146,1887.719723
296.113285,143,1896.89315
41.07945,17,1897.165285
262.116124,120,1899.346912
229.367319,100,1901.267197
63.243736,21,1901.780624
30.050553,10,1902.023694
77.373264,43,1911.761576
179.97612,86,1914.083714
27.181575,9,1914.836494
36.385318,13,1915.329634
366.322579,180,1917.878555
138.890223,63,1920.17352
258.936254,217,1923.559226
34.723077,14,1924.039519
130.680802,62,1924.843532
177.465386,91,1925.742708
28.413242,10,1926.219634
55.034576,30,1927.200767
65.534841,31,1927.723266
104.323071,55,1928.528581
286.621591,132,1929.672282
143.794049,60,1930.701462
145.739514,67,1932.596898
71.844345,34,1933.123113
161.288318,79,1934.410967
72.378772,37,1934.722003
215.540489,101,1936.077597
94.032192,51,1937.101762
195.823816,97,1938.222197
183.894015,110,1940.670022
262.23409,115,1942.523704
39.215059,19,1942.79567
266.900054,130,1944.739744
206.173933,90,1946.105488
66.723979,29,1946.84532
87.191118,41,1956.020067
103.341372,55,1956.616271
208.339549,102,1958.698627
302.565634,152,1961.043404
189.502346,90,1962.270212
221.639154,122,1964.332238
40.032995,25,1964.656743
100.31747,41,1965.01666
127.126085,69,1966.196697
49.075674,21,1967.342106
279.900634,131,1969.166016
49.788323,19,1969.707234
109.107212,51,1970.33558
124.394509,45,1971.413586
46.531236,24,1972.175628
336.956813,213,1975.309216
36.319779,19,1975.59709
52.63281,27,1976.755991
118.673956,62,1978.310692
95.38639,47,1978.893698
65.94164,31,1979.227032
154.114037,500,1987.759839
47.156609,28,1988.398647
63.046216,43,1989.718076
375.431039,209,2002.407107
33.557724,19,2002.941503
339.48507,149,2005.030627
68.643926,42,2005.606292
255.631352,128,2007.993792
323.011077,144,2010.002178
164.246498,75,2010.659636
136.850011,54,2011.493641
354.423076,167,2013.814637
313.573011,144,2016.670602
254.071004,113,2018.37359
352.729896,156,2020.386776
44.120792,15,2020.899168
138.342278,56,2021.519685
209.515729,110,2024.553248
54.21352,26,2024.842926
54.139094,25,2025.592983
121.649126,56,2026.206633
262.188272,500,2046.663331
33.998449,12,2046.929677
164.434401,68,2047.349159
126.602684,57,2048.915756
81.336097,38,2050.135241
181.610945,77,2051.045221
166.57806,83,2053.316317
367.545824,158,2055.131229
51.560252,32,2055.902608
292.930187,134,2058.763788
28.138846,10,2059.018658
105.078793,47,2059.834715
40.541215,16,2060.338171
392.073673,183,2063.368611
36.927484,25,2064.643098
73.209723,40,2065.2131
52.474734,19,2065.498908
257.614354,92,2066.657742
93.852293,51,2067.471949
222.281477,112,2068.447365
135.087539,63,2069.069268
107.441862,45,2070.432144
48.637446,24,2070.950954
113.750929,55,2071.549714
182.178479,95,2072.253052
148.04655,58,2073.345186
313.70213,203,2075.045461
31.254815,13,2075.313686
309.56281,149,2077.323184
34.819497,14,2077.819183
296.05021,127,2088.686769
342.468484,142,2090.439143
136.357366,59,2091.067139
251.723951,110,2092.995979
381.314765,186,2095.697111
91.216019,38,2096.023434
82.59405,32,2097.075457
117.603101,62,2097.698462
46.216996,18,2098.228069
51.820417,21,2098.506821
220.961603,104,2100.168572
71.362213,31,2100.705218
119.963047,45,2101.520284
245.458108,120,2103.428083
289.787997,129,2106.297223
26.860246,9,2106.556285
297.836993,131,2108.30762
105.502283,40,2109.117373
187.594022,90,2110.48455
167.358641,80,2111.869717
259.250247,119,2112.863462
264.781098,138,2115.724285
66.741037,30,2116.53024
25.637303,10,2117.016222
26.421954,9,2117.262439
135.881441,52,2117.866065
110.14645,55,2118.709208
76.686022,33,2119.263728
62.301927,43,2120.070266
87.815068,44,2130.116187
48.797817,21,2130.630711
216.422721,87,2132.024493
69.890072,37,2132.585715
281.594527,143,2134.759444
80.983473,30,2135.302415
76.237629,28,2136.083004
278.274906,138,2137.823695
69.320511,30,2138.363236
16.055394,216,2141.340198
27.452325,8,2142.035744
255.590433,117,2144.47696
38.594851,15,2144.993271
54.106111,21,2145.525897
263.64593,123,2147.733548
271.736006,128,2149.256177
144.038119,64,2150.13128
312.717622,224,2152.651227
24.563332,11,2153.155707
51.554487,22,2153.962522
83.707159,45,2154.886076
33.329903,13,2155.168572
65.735073,31,2155.740525
60.912459,24,2156.542509
186.483689,89,2157.516744
319.336914,141,2159.370764
223.733884,104,2168.716098
34.326416,11,2168.990991
85.754498,42,2169.768754
295.28536,133,2181.59865
371.230325,166,2184.578517
219.76737,85,2185.795548
405.841201,416,2191.036041
47.384707,21,2191.34771
77.761074,37,2191.923129
-11.826012,500,2197.88124
34.725839,13,2198.16764
272.366181,130,2200.62522
171.301524,78,2202.063196
61.804964,29,2202.913615
103.019388,44,2203.52111
335.223969,170,2206.193182
51.247696,22,2207.217455
121.765987,55,2207.84818
25.697088,10,2208.124573
213.369173,152,2211.503026
40.166248,15,2212.024323
241.503089,105,2222.635517
143.252942,68,2223.786171
287.303867,122,2225.080291
274.79427,116,2227.319053
120.600841,60,2228.453032
164.362822,82,2230.083292
342.765296,157,2232.187417
130.240928,59,2232.817825
208.545696,85,2234.250845
156.757659,75,2234.953588
44.518072,16,2235.727245
223.790893,100,2236.712573
41.901789,15,2237.941317
314.02544,175,2240.57364
72.034113,28,2240.887711
378.985769,170,2243.527739
234.286042,99,2245.306962
49.422815,22,2246.066209
358.012663,169,2248.407733
210.229604,79,2250.107013
254.273227,121,2252.126524
258.782767,114,2253.894522
148.799049,59,2264.214711
222.685213,98,2266.239035
225.098397,103,2267.241695
301.696416,130,2268.09984
42.80084,16,2268.388206
163.921042,66,2270.318631
277.404133,110,2271.357093
28.70521,9,2271.623641
98.033637,54,2272.766622
298.001819,145,2274.950215
282.639167,133,2277.550904
78.456438,500,2285.261402
32.292126,26,2285.820733
226.156651,110,2287.116661
203.028184,85,2288.339981
52.147878,25,2288.659173
182.154732,83,2289.773232
289.475999,211,2291.881021
77.577908,28,2292.439455
34.96331,12,2292.713279
63.75049,21,2293.758649
172.092184,81,2312.121174
221.239631,105,2313.612831
226.289873,500,2320.334689
31.423098,10,2320.623232
57.8312,23,2321.44963
27.562274,8,2321.704401
330.532189,160,2324.01204
38.11397,14,2324.292447
167.192134,75,2325.710206
75.41191,37,2326.286951
111.202983,44,2327.142765
32.904763,11,2327.669174
170.635345,70,2328.344307
114.610931,52,2328.728178
58.757175,23,2329.273205
58.012065,20,2330.309222
138.268699,58,2331.388574
165.697548,80,2333.150285
114.895173,50,2334.220855
62.842674,22,2335.054655
374.230089,169,2336.470428
189.402888,379,2340.32605
73.360923,31,2341.793097
301.98423,131,2352.675148
305.164796,136,2354.697969
261.642124,323,2357.452305
28.57871,13,2357.958527
135.599926,58,2358.580007
118.501579,54,2360.037995
162.482037,69,2360.912112
220.887167,92,2361.627619
253.968567,93,2363.519735
360.017691,167,2365.575685
127.671239,62,2366.940566
29.102468,10,2367.196801
282.361481,122,2369.402119
218.267639,96,2370.843528
164.81998,70,2371.263271
71.389105,25,2371.565797
60.315669,22,2372.097473
48.365589,15,2372.614451
316.755266,140,2374.404406
170.913242,84,2376.051406
318.560835,145,2377.546654
218.047414,104,2379.280795
164.388627,74,2380.259217
44.701952,500,2394.736566
24.61831,7,2395.016658
103.094186,45,2395.871154
67.246566,27,2396.439191
155.084781,70,2397.880698
127.406654,63,2398.793628
72.707272,36,2400.133316
165.219576,79,2401.093368
132.456696,96,2402.812288
38.845752,12,2403.089696
119.241435,48,2404.543689
211.064029,98,2406.272179
270.091625,127,2407.828417
46.108889,21,2408.379145
102.180499,54,2409.027158
98.240824,45,2410.194121
334.953548,152,2411.864586
57.137485,19,2412.162679
216.325958,97,2412.939135
140.116152,65,2414.40663
95.051033,51,2415.281367
421.396248,192,2417.543347
75.459887,27,2418.113261
342.118097,172,2429.965214
86.478821,66,2439.409762
56.916844,23,2440.009956
214.221654,96,2441.533143
157.928163,63,2442.182653
201.202552,140,2445.219121
42.2366,16,2445.508132
27.120196,9,2445.776117
163.929503,169,2448.192902
32.76855,11,2448.463146
97.154736,40,2449.303577
37.396383,12,2449.571689
69.728766,34,2450.868107
298.678427,127,2452.882408
317.607116,151,2455.493271
29.760183,8,2455.998928
62.379591,25,2456.785397
410.187137,188,2459.258598
143.19616,56,2460.145639
99.653789,46,2460.511241
249.051213,108,2461.821205
76.303171,35,2462.686903
32.508138,15,2462.983641
155.096414,69,2463.432604
142.282367,62,2465.090748
39.832517,17,2465.873103
41.928056,15,2466.410533
78.570121,27,2467.441513
168.846648,63,2468.344705
148.922121,63,2470.269166
160.211886,63,2471.436442
32.97507,12,2471.709165
110.627506,48,2472.81164
143.704976,62,2473.71365
212.213948,95,2474.923666
128.233185,66,2485.674626
37.785545,18,2485.963091
97.716463,46,2486.575751
159.249523,71,2487.011679
327.172484,136,2487.867517
106.903089,40,2488.228682
111.124143,50,2488.609173
37.093745,17,2489.14284
226.189051,91,2490.860234
271.607763,129,2492.628403
180.717551,71,2494.326674
357.480736,164,2495.99002
154.950795,75,2497.15174
177.742891,84,2498.321652
234.063564,101,2500.110205
323.907332,150,2502.25712
38.662943,14,2502.533572
278.026153,139,2504.343692
306.239642,118,2506.574373
223.54343,100,2508.029621
106.866683,48,2508.869185
101.724582,47,2509.696131
50.995217,24,2510.950589
83.69437,32,2511.268484
78.411716,36,2511.594242
245.209328,94,2513.284694
253.818151,96,2524.228629
123.423681,66,2525.368834
87.298249,39,2525.708653
350.908913,166,2528.330152
282.17134,133,2531.004471
62.142084,26,2531.809389
190.41909,85,2532.293587
135.840656,56,2534.162748
91.334665,39,2534.995175
90.788578,46,2535.846737
146.905681,66,2537.243361
292.408647,127,2539.678285
