#{"t_start": 1768629503.048313, "env_id": "None"}
r,l,t
-30.0,500,1953.900483
-30.0,500,1954.482511
-29.390567,500,1955.168406
-155.0,500,1955.762987
-30.0,500,1956.296591
-30.0,500,1956.847849
-30.0,500,1957.402601
-30.0,500,1957.93798
-30.0,500,1958.515713
-30.0,500,1965.430132
-30.0,500,1965.996414
-30.0,500,1966.54426
-30.0,500,1967.115904
-30.0,500,1967.670205
-30.0,500,1968.231734
-30.0,500,1968.797358
-30.0,500,1969.344269
-30.0,500,1969.891206
-30.0,500,1970.596069
-30.0,500,1986.37988
-30.0,500,1986.932593
-30.0,500,1987.492603
-30.0,500,1988.243925
-30.0,500,1988.806819
-30.0,500,1989.403754
-30.0,500,1989.959505
-30.0,500,1990.530621
-30.0,500,1991.083392
-30.0,500,1991.64149
-30.0,500,2007.458106
-87.0,500,2008.038453
-30.0,500,2008.606944
-30.0,500,2009.162136
-30.0,500,2009.738688
-30.0,500,2010.503514
-30.0,500,2011.068542
-30.0,500,2011.652822
-29.285529,500,2012.233042
-30.0,500,2012.798589
-30.0,500,2019.482639
-30.0,500,2020.082344
-30.0,500,2020.692751
-30.0,500,2021.254667
-30.0,500,2021.844895
-30.0,500,2022.451556
-30.0,500,2023.076857
-30.0,500,2023.857511
-30.0,500,2024.436943
-30.0,500,2024.992944
-30.0,500,2040.833172
-30.0,500,2041.376155
-30.0,500,2041.916049
-30.0,500,2042.463673
-30.0,500,2042.991486
-30.0,500,2043.561114
-30.0,500,2044.102803
-30.0,500,2044.639863
-30.0,500,2045.409899
-30.0,500,2045.982373
-30.0,500,2060.79795
-30.0,500,2061.302075
-30.0,500,2061.831683
-30.0,500,2062.365821
-30.0,500,2062.911522
-30.0,500,2063.452337
-30.0,500,2064.001452
-30.0,500,2064.528284
-30.0,500,2065.056677
-30.0,500,2065.578182
-30.0,500,2071.84503
-27.799719,500,2072.363614
-30.0,500,2072.909206
-30.0,500,2073.486114
-30.0,500,2074.048208
-30.0,500,2074.61162
-30.0,500,2075.294212
-30.0,500,2075.926568
-31.75,500,2076.480066
-30.0,500,2077.067322
-30.0,500,2092.137954
-30.0,500,2092.69768
-30.0,500,2093.449658
-30.0,500,2094.00953
-30.0,500,2094.58097
-30.0,500,2095.129186
-30.0,500,2095.699141
-30.0,500,2096.250866
-30.0,500,2096.800101
-30.0,500,2097.355675
-30.0,500,2104.103643
-30.0,500,2104.653982
-30.0,500,2105.341558
-30.0,500,2105.938351
-30.0,500,2106.699998
-30.0,500,2107.281942
-30.0,500,2107.854463
-30.0,500,2108.432635
-30.0,500,2109.007761
-30.0,500,2109.618071
-30.0,500,2124.64192
-30.0,500,2125.182673
-30.0,500,2125.790812
-78.0,500,2126.404554
-30.0,500,2127.046006
-30.0,500,2127.929736
-69.985097,500,2128.500559
-30.0,500,2129.076025
-30.0,500,2129.631173
-30.0,500,2130.172602
-140.0,500,2145.66226
-30.0,500,2146.201306
-30.0,500,2146.757372
-30.0,500,2147.292279
-30.0,500,2147.832312
-30.0,500,2148.369306
-30.0,500,2148.915979
-30.0,500,2149.687886
-30.0,500,2150.37962
-30.0,500,2151.01756
-30.0,500,2157.170307
-30.0,500,2157.810449
-30.0,500,2158.421647
-30.0,500,2159.060342
-30.0,500,2159.628302
-30.0,500,2160.166565
-155.0,500,2160.703203
-30.0,500,2161.265789
-30.0,500,2161.824278
-30.0,500,2162.592842
-30.0,500,2178.4828
-30.0,500,2179.009392
-30.0,500,2179.566903
-30.0,500,2180.159588
-30.0,500,2180.955922
-30.0,500,2181.525981
-30.0,500,2182.0957
-30.0,500,2182.636676
-30.0,500,2183.172291
-30.0,500,2183.751567
-30.0,500,2190.118282
-30.0,500,2190.765861
-30.0,500,2191.379513
-30.0,500,2192.022568
-30.0,500,2192.638044
-30.0,500,2193.183341
-30.0,500,2193.728315
-30.0,500,2194.276183
-30.0,500,2194.840324
-33.705572,500,2195.579841
-27.5189,500,2211.507576
-30.0,500,2212.079468
-30.0,500,2212.85076
-30.0,500,2213.427544
-30.0,500,2213.98669
-30.0,500,2214.536769
-30.0,500,2215.092689
-30.0,500,2215.663796
-30.0,500,2216.216494
-30.0,500,2216.773548
-30.0,500,2232.754584
-30.0,500,2233.346561
-30.0,500,2233.940168
-30.0,500,2234.530034
-30.0,500,2235.113338
-30.0,500,2235.870317
-30.0,500,2236.453736
-30.0,500,2237.024194
-30.0,500,2237.586583
-30.0,500,2238.162697
-30.0,500,2244.619663
-142.75,500,2245.214061
-30.0,500,2245.774691
-30.0,500,2246.32137
-30.0,500,2246.858546
-30.0,500,2247.3806
-30.0,500,2247.92966
-30.0,500,2248.707836
-30.0,500,2249.260381
-30.0,500,2249.825686
-30.0,500,2267.067221
-155.0,500,2267.716165
-30.0,500,2268.381825
-30.0,500,2268.942212
-30.0,500,2269.513934
-30.0,500,2270.217144
-30.0,500,2270.903357
-30.0,500,2271.579318
-30.0,500,2272.224113
-30.0,500,2272.823389
-30.0,500,2278.60946
-30.0,500,2279.146954
-30.0,500,2279.692962
-30.0,500,2280.223411
-30.0,500,2280.754519
-30.0,500,2281.287839
-30.0,500,2281.888196
-33.25,500,2282.449253
-30.0,500,2283.026835
-30.0,500,2283.59339
-30.0,500,2298.87569
-30.0,500,2299.448878
-30.0,500,2300.213978
-30.0,500,2300.766586
-30.0,500,2301.341538
-102.75,500,2301.942055
-30.0,500,2302.491131
-30.0,500,2303.082352
-30.0,500,2303.656096
-30.0,500,2304.241276
-30.0,500,2320.684213
-30.0,500,2321.33216
-30.0,500,2321.985919
-30.0,500,2322.646606
-30.0,500,2323.512728
-30.0,500,2324.134306
-30.0,500,2324.729698
-30.0,500,2325.327632
-30.0,500,2325.941704
-30.0,500,2326.548367
-30.0,500,2334.310456
-155.0,500,2334.930917
-30.0,500,2335.556388
-30.0,500,2336.174184
-30.0,500,2336.75575
-30.0,500,2337.323469
-30.0,500,2338.122541
-30.0,500,2338.746761
-30.0,500,2339.379932
-30.0,500,2340.00389
-30.0,500,2356.294504
-30.0,500,2356.982635
-30.0,500,2357.656631
-30.0,500,2358.256563
-30.0,500,2358.88508
-30.0,500,2359.452501
-30.0,500,2360.001626
-30.0,500,2360.937561
-30.0,500,2361.649443
-30.0,500,2362.339418
-30.0,500,2380.508564
-30.0,500,2381.090396
-30.0,500,2381.697519
-30.0,500,2382.296851
-30.0,500,2382.910006
-30.0,500,2383.523728
-30.0,500,2384.09146
-30.0,500,2384.704496
-30.0,500,2385.578432
-30.0,500,2386.180093
-30.0,500,2392.614021
-30.0,500,2393.189692
-30.0,500,2393.771579
-30.0,500,2394.346283
-30.0,500,2394.944625
-30.0,500,2395.52184
-30.0,500,2396.096559
-30.0,500,2396.653416
-30.0,500,2397.207136
-30.0,500,2397.776542
-44.0,500,2415.00181
-30.0,500,2415.589309
-30.0,500,2416.191331
-30.0,500,2416.77317
-30.0,500,2417.350455
-30.0,500,2418.000396
-30.0,500,2418.590662
-30.0,500,2419.170779
-30.0,500,2419.742296
-30.0,500,2420.330262
-30.0,500,2427.428487
-30.0,500,2428.127507
-30.0,500,2429.044583
-30.0,500,2429.739552
-28.372935,500,2430.427276
-30.0,500,2431.056577
-30.0,500,2431.716055
-30.0,500,2432.363457
-30.0,500,2433.03765
-30.0,500,2433.661611
-30.0,500,2451.332382
-30.0,500,2451.908425
-30.0,500,2452.503322
-30.0,500,2453.082468
-30.0,500,2453.690793
-30.0,500,2454.507888
-30.0,500,2455.108507
-30.0,500,2455.710755
-30.0,500,2456.29924
-30.0,500,2456.896005
-30.0,500,2473.161051
-30.0,500,2473.692479
-30.0,500,2474.226551
-30.0,500,2474.78694
-30.0,500,2475.323653
-30.0,500,2475.854139
-30.0,500,2476.554327
-30.0,500,2477.089056
-30.0,500,2477.624755
-30.0,500,2478.192539
-30.0,500,2484.146647
-30.0,500,2484.65326
-30.0,500,2485.161746
-30.0,500,2485.694067
-30.0,500,2486.221715
-30.0,500,2486.759474
-116.75,500,2487.300353
-30.0,500,2487.848072
-30.0,500,2488.448085
-30.0,500,2489.217196
-30.0,500,2505.675059
-30.0,500,2506.279506
-30.0,500,2506.907835
-30.0,500,2507.500745
-30.0,500,2508.116374
-30.0,500,2508.703449
-30.0,500,2509.29445
-30.0,500,2509.842455
-30.0,500,2510.409023
-30.0,500,2510.941506
-30.0,500,2516.976552
-30.0,500,2517.552057
-30.0,500,2518.114494
-30.0,500,2518.655091
-30.0,500,2519.186452
-30.0,500,2519.749485
-30.0,500,2520.292614
-30.0,500,2520.842585
-30.0,500,2521.428251
-30.0,500,2522.009136
-30.0,500,2538.08158
-30.0,500,2538.849036
-30.0,500,2539.417559
-50.497178,500,2539.992364
-30.0,500,2540.554122
-30.0,500,2541.115847
-30.0,500,2541.645671
-30.0,500,2542.227577
-32.111727,500,2542.792414
-30.0,500,2543.365902
-30.0,500,2559.445921
-30.0,500,2560.014935
-30.0,500,2560.807964
-30.0,500,2561.388525
-30.0,500,2561.959176
-30.0,500,2562.534559
-30.0,500,2563.09007
-30.0,500,2563.66652
-30.0,500,2564.26578
-30.0,500,2564.8245
-30.0,500,2571.062771
-30.0,500,2571.626676
-30.0,500,2572.157858
-30.0,500,2572.710697
-30.0,500,2573.255962
-30.0,500,2573.991721
-30.0,500,2574.540982
-30.0,500,2575.076084
-30.0,500,2575.611546
-30.0,500,2576.161742
-30.0,500,2591.690796
-30.0,500,2592.275914
-30.0,500,2592.850148
-30.0,500,2593.444614
-30.0,500,2594.011458
-30.0,500,2594.611793
-30.0,500,2595.175789
-30.0,500,2595.930306
-16.448413,500,2596.509267
-25.28773,500,2597.075685
-30.0,500,2603.537606
-20.392006,500,2604.134653
-30.0,500,2604.703573
-30.0,500,2605.284919
-30.0,500,2605.846633
-30.0,500,2606.437972
-30.0,500,2606.983482
-30.0,500,2607.551052
-30.0,500,2608.147119
-30.0,500,2608.932975
-155.0,500,2624.56753
-30.0,500,2625.123048
-30.0,500,2625.735048
-30.0,500,2626.302642
-30.0,500,2626.88852
-30.0,500,2627.491811
-30.0,500,2628.117737
-30.0,500,2628.72788
-30.0,500,2629.310386
-30.0,500,2629.911484
-30.0,500,2646.362277
-30.0,500,2646.92096
-30.0,500,2647.523609
-30.0,500,2648.059928
-30.0,500,2648.620183
-61.640733,500,2649.175846
-30.0,500,2649.726758
-30.0,500,2650.281352
-30.0,500,2650.841232
-30.0,500,2651.400149
-30.0,500,2658.041689
-30.0,500,2658.602517
-30.0,500,2659.396489
-30.0,500,2659.993403
-30.0,500,2660.559609
-30.0,500,2661.353748
-30.0,500,2661.946469
-30.0,500,2662.52985
-30.0,500,2663.065899
-30.0,500,2663.649129
-30.0,500,2680.063755
-30.0,500,2680.643964
-30.0,500,2681.236722
-30.0,500,2682.0431
-30.0,500,2682.618029
-30.0,500,2683.167532
-30.0,500,2683.716759
-30.0,500,2684.350934
-30.0,500,2684.978095
-30.0,500,2685.544973
-102.521298,500,2692.482095
-155.0,500,2693.070148
-30.0,500,2693.651955
-30.0,500,2694.208027
-75.5,500,2694.799515
-30.0,500,2695.60355
-30.0,500,2696.182002
-30.0,500,2696.784074
-30.0,500,2697.359247
-30.0,500,2697.910427
-30.0,500,2714.19254
-30.0,500,2714.749216
-30.0,500,2715.326876
-30.0,500,2715.914699
-30.0,500,2716.506486
-30.0,500,2717.09194
-30.0,500,2717.672082
-30.0,500,2718.244198
-30.0,500,2718.994216
-30.0,500,2719.532503
-30.0,500,2735.11819
-30.0,500,2735.684311
-30.0,500,2736.406119
-30.0,500,2736.975892
-30.0,500,2737.559321
-30.0,500,2738.116747
-30.0,500,2738.699364
-30.0,500,2739.279634
-30.0,500,2739.849601
-30.0,500,2740.400282
-30.0,500,2746.716718
-30.0,500,2747.251017
-30.0,500,2747.805651
-30.0,500,2748.349439
-30.0,500,2748.901957
-30.0,500,2749.442076
-30.0,500,2749.982296
-111.75,500,2750.537584
-30.0,500,2751.233193
-30.0,500,2751.783117
-30.0,500,2767.424349
-30.0,500,2768.175785
-30.0,500,2768.768363
-30.0,500,2769.335716
-30.0,500,2769.917964
-30.0,500,2770.476674
-30.0,500,2771.071358
-30.0,500,2771.639777
-30.0,500,2772.203579
-30.0,500,2772.776119
-30.0,500,2788.375831
-30.0,500,2788.912755
-30.0,500,2789.458618
-30.0,500,2790.008771
-30.0,500,2790.778063
-30.0,500,2791.334412
-30.0,500,2791.883162
-87.75,500,2792.426846
-30.0,500,2792.9781
-30.0,500,2793.497895
-30.0,500,2800.47201
-30.0,500,2801.014823
-30.0,500,2801.557624
-30.0,500,2802.11293
-30.0,500,2802.660666
-30.0,500,2803.209016
-30.0,500,2803.955788
-30.0,500,2804.530361
-30.0,500,2805.078744
-30.0,500,2805.623197
-30.0,500,2820.974104
-30.0,500,2821.538847
-30.0,500,2822.123221
-30.0,500,2822.709649
-152.5,500,2823.284025
-30.0,500,2823.870488
-30.0,500,2824.440094
-30.0,500,2825.011474
-30.0,500,2825.817671
-30.0,500,2826.377712
-30.0,500,2832.823597
-30.0,500,2833.357941
-30.0,500,2833.911294
-30.0,500,2834.477781
-30.0,500,2835.026993
-52.75,500,2835.55597
-30.0,500,2836.091018
-30.0,500,2836.641267
-30.0,500,2837.174169
-30.0,500,2837.724212
-30.0,500,2852.769102
-30.0,500,2853.500962
-30.0,500,2854.055679
-30.0,500,2854.612387
-155.0,500,2855.174522
-30.0,500,2855.744659
-30.0,500,2856.300172
-30.0,500,2856.893617
-30.0,500,2857.46447
-27.520715,500,2858.031113
-114.5,500,2873.86791
-30.0,500,2874.459368
-30.0,500,2875.040485
-38.942835,500,2875.626075
-30.0,500,2876.357599
-30.0,500,2876.931042
-30.0,500,2877.495094
-30.0,500,2878.059346
-30.0,500,2878.605655
-30.0,500,2879.166687
-30.0,500,2885.301607
-30.0,500,2885.866112
-30.0,500,2886.561934
-30.0,500,2887.103658
-30.0,500,2887.680269
-30.0,500,2888.214514
-31.309081,500,2888.941113
-30.0,500,2889.480962
-155.0,500,2890.036516
-30.0,500,2890.570943
-30.0,500,2905.802221
-30.0,500,2906.368305
-27.878706,500,2906.922661
-30.0,500,2907.494768
-30.0,500,2908.047839
-30.0,500,2908.589293
-30.0,500,2909.130557
-30.0,500,2909.886803
-30.0,500,2910.431983
-30.0,500,2910.979003
-30.0,500,2917.740122
-30.0,500,2918.29179
-64.25,500,2918.893303
-30.25,500,2919.497565
-30.0,500,2920.099499
-30.0,500,2920.678362
-30.0,500,2921.254123
-30.0,500,2921.826655
-30.0,500,2922.641869
-30.0,500,2923.243888
-30.0,500,2938.495637
-30.0,500,2939.036477
-30.0,500,2939.595798
-30.0,500,2940.15447
-30.0,500,2940.687798
-30.0,500,2941.250112
-30.0,500,2941.807227
-30.0,500,2942.349474
-32.900234,500,2942.910305
-30.0,500,2943.46683
-30.0,500,2958.603047
-64.5,500,2959.174326
-30.0,500,2959.757663
-155.0,500,2960.305624
-33.75,500,2960.857605
-30.0,500,2961.612018
-30.0,500,2962.181168
-30.0,500,2962.746656
-30.0,500,2963.310084
-30.0,500,2963.890156
-29.820921,500,2970.236043
-30.0,500,2970.805821
-30.0,500,2971.635872
-30.0,500,2972.216534
-29.801378,500,2972.789969
-27.493139,500,2973.3643
-30.0,500,2973.919488
-30.0,500,2974.496401
-68.370759,500,2975.066679
-30.0,500,2975.629963
-30.0,500,2991.029532
-30.0,500,2991.720959
-104.0,500,2992.299248
-30.0,500,2992.896655
-30.0,500,2993.476587
-30.0,500,2994.256709
-27.547485,500,2994.841005
-30.0,500,2995.40752
-30.0,500,2996.011193
-155.0,500,2996.604573
-30.0,500,3003.474883
-30.0,500,3004.080096
-30.0,500,3004.690751
-30.0,500,3005.28661
-30.0,500,3005.897753
-144.0,500,3006.684761
-30.0,500,3007.274497
-30.0,500,3007.865111
-30.0,500,3008.641777
-120.0,500,3009.25804
-30.0,500,3025.55924
-30.0,500,3026.130556
-24.639243,500,3026.684729
-30.0,500,3027.252288
-30.0,500,3027.809805
-30.0,500,3028.358044
-30.0,500,3028.903405
-30.0,500,3029.469878
-30.0,500,3030.016845
-30.0,500,3030.559508
-30.0,500,3046.023787
-30.0,500,3046.566269
-30.0,500,3047.113129
-30.0,500,3047.66571
-59.25,500,3048.195777
-28.418782,500,3048.721072
-30.0,500,3049.258294
-65.75,500,3049.793915
-30.0,500,3050.332907
-30.0,500,3050.882253
-30.0,500,3057.321841
-30.0,500,3057.879855
-30.0,500,3058.622451
-30.0,500,3059.168969
-30.0,500,3059.705729
-149.219634,500,3060.278824
-30.0,500,3060.849223
-30.0,500,3061.428776
-30.0,500,3062.001512
-30.0,500,3062.57966
-30.0,500,3078.412949
-30.0,500,3078.997118
-30.0,500,3079.589944
-30.0,500,3080.189935
-30.0,500,3080.988945
-30.0,500,3081.591587
-73.5,500,3082.167959
-30.0,500,3082.739525
-30.0,500,3083.323794
-30.0,500,3083.892035
-146.25,500,3099.635076
-134.639036,500,3100.198769
-30.0,500,3100.736554
-50.5,500,3101.292957
-155.0,500,3101.85606
-30.0,500,3102.42104
-30.0,500,3102.989581
-30.0,500,3103.743923
-30.0,500,3104.284359
-30.0,500,3104.854186
-30.0,500,3110.679865
-27.51803,500,3111.429614
-30.0,500,3112.011142
-30.0,500,3112.567962
-45.407651,500,3113.109705
-30.0,500,3113.686663
-30.0,500,3114.270013
-30.0,500,3114.833963
-30.0,500,3115.394961
-30.0,500,3115.945608
-30.0,500,3131.567501
-27.625851,500,3132.093769
-30.0,500,3132.625745
-33.938964,500,3133.134753
-30.0,500,3133.651643
-30.0,500,3134.174241
-155.0,500,3134.715688
-30.0,500,3135.277587
-30.0,500,3135.831897
-30.0,500,3136.367928
-94.5,500,3142.506719
-30.76989,500,3143.203309
-30.0,500,3143.721923
-30.0,500,3144.266549
-30.0,500,3144.799716
-30.0,500,3145.313179
-30.0,500,3145.852263
-30.0,500,3146.404259
-30.0,500,3146.960098
-30.0,500,3147.548051
-41.0,500,3162.451705
-30.0,500,3162.982414
-30.0,500,3163.489195
-30.0,500,3164.234051
-30.0,500,3164.745854
-50.25,500,3165.287283
-30.0,500,3165.80933
-155.0,500,3166.354016
-30.0,500,3166.90656
-30.0,500,3167.467448
-30.0,500,3182.544731
-30.0,500,3183.114442
-30.0,500,3183.675854
-30.0,500,3184.24666
-30.0,500,3184.814601
-30.0,500,3185.589246
-77.314488,500,3186.190237
-30.0,500,3186.983118
-30.0,500,3187.542424
-30.0,500,3188.11692
-30.0,500,3194.513137
-30.0,500,3195.070376
-30.0,500,3195.639683
-30.0,500,3196.208924
-30.0,500,3196.764145
-30.0,500,3197.337644
-30.0,500,3197.906655
-30.0,500,3198.451104
-30.0,500,3199.219109
-30.0,500,3199.787708
-148.25,500,3215.790006
-30.0,500,3216.537627
-30.0,500,3217.140332
-104.0,500,3217.716817
-30.0,500,3218.307809
-34.839964,500,3218.92808
-30.0,500,3219.486697
-30.0,500,3220.056511
-30.0,500,3220.85654
-30.0,500,3221.449874
-36.0,500,3227.888948
-30.0,500,3228.416084
-30.0,500,3228.962621
-30.0,500,3229.50984
-30.0,500,3230.037502
-30.0,500,3230.577507
-30.0,500,3231.133151
-30.0,500,3231.804904
-30.0,500,3232.418773
-30.0,500,3232.994544
-30.0,500,3248.002208
-30.0,500,3248.549623
-30.0,500,3249.103431
-30.0,500,3249.64139
-30.0,500,3250.194926
-30.24397,500,3250.754958
-30.0,500,3251.344098
-31.0,500,3251.916587
-30.0,500,3252.488972
-30.0,500,3253.064201
-30.0,500,3268.987689
-30.0,500,3269.579827
-28.225494,500,3270.147899
-30.0,500,3270.923882
-30.0,500,3271.481468
-30.0,500,3272.057953
-30.0,500,3272.607953
-30.0,500,3273.190024
-74.0,500,3273.747998
-30.0,500,3274.326647
-30.0,500,3281.095861
-30.0,500,3281.646811
-30.0,500,3282.214178
-30.0,500,3283.00657
-30.0,500,3283.554221
-30.0,500,3284.114245
-30.0,500,3284.713755
-30.0,500,3285.291181
-30.0,500,3285.857716
-30.0,500,3286.42477
-30.0,500,3301.722958
-30.277733,500,3302.267654
-30.0,500,3302.867372
-30.0,500,3303.431737
-30.0,500,3303.972103
-30.0,500,3304.524797
-30.0,500,3305.271132
-30.0,500,3305.834493
-48.5,500,3306.398881
-30.0,500,3306.950889
-27.728263,500,3313.103114
-30.0,500,3313.659343
-30.0,500,3314.213665
-30.0,500,3314.761755
-114.450056,500,3315.306913
-30.0,500,3315.866636
-30.0,500,3316.431167
-30.0,500,3316.986521
-27.989678,500,3317.756709
-30.0,500,3318.304489
-30.0,500,3334.245609
-30.0,500,3334.836843
-30.0,500,3335.416231
-61.0,500,3335.969133
-30.0,500,3336.527992
-30.0,500,3337.098751
-30.0,500,3337.680232
-30.0,500,3338.226939
-30.0,500,3338.804332
-30.0,500,3339.410827
-57.75,500,3355.265657
-39.5,500,3355.816896
-30.0,500,3356.391618
-30.0,500,3356.948895
-30.0,500,3357.483565
-30.0,500,3358.057537
-30.0,500,3358.625749
-30.0,500,3359.194132
-30.0,500,3359.746076
-30.0,500,3360.304052
-30.0,500,3367.517325
-30.0,500,3368.044775
-30.0,500,3368.587543
-30.0,500,3369.121082
-30.0,500,3369.649019
-69.5,500,3370.187547
-30.0,500,3370.725043
-30.0,500,3371.251006
-25.363454,500,3371.811092
-28.102269,500,3372.371686
-30.0,500,3387.123316
-155.0,500,3387.665768
-30.0,500,3388.440092
-30.0,500,3388.973153
-30.0,500,3389.504538
-30.0,500,3390.032947
-30.0,500,3390.580662
-27.616687,500,3391.114419
-30.0,500,3391.656221
-30.0,500,3392.212416
-30.0,500,3407.567585
-30.0,500,3408.149024
-30.0,500,3408.72864
-30.0,500,3409.343898
-35.25,500,3410.126338
-30.0,500,3410.70175
-30.0,500,3411.287653
-30.0,500,3411.992807
-30.0,500,3412.572254
-34.917452,500,3413.132839
-30.0,500,3419.412751
-30.0,500,3419.96807
-30.0,500,3420.486113
-30.0,500,3421.046757
-30.0,500,3421.622631
-30.0,500,3422.174681
-29.017904,500,3422.934963
-30.0,500,3423.491235
-30.0,500,3424.018107
-30.0,500,3424.569728
-155.0,500,3439.871737
-30.0,500,3440.40263
-30.0,500,3440.9639
-30.0,500,3441.673238
-30.0,500,3442.227526
-30.0,500,3442.782907
-82.75,500,3443.310647
-47.5,500,3443.846614
-27.939157,500,3444.382054
-30.0,500,3445.088642
-30.0,500,3451.043506
-30.0,500,3451.562028
-30.0,500,3452.105991
-30.0,500,3452.665071
-30.0,500,3453.1809
-35.75,500,3453.728847
-30.0,500,3454.266716
-30.0,500,3454.80755
-30.0,500,3455.3567
-30.0,500,3455.907487
-30.0,500,3470.693229
-30.0,500,3471.237468
-96.75,500,3471.913052
-30.0,500,3472.464732
-30.0,500,3472.981606
-30.0,500,3473.543764
-30.0,500,3474.076666
-30.0,500,3474.614559
-30.0,500,3475.164085
-30.0,500,3475.711176
-30.0,500,3490.747346
-30.0,500,3491.293746
-30.0,500,3491.832873
-22.588579,500,3492.574655
-62.5,500,3493.110199
-30.0,500,3493.644015
-30.0,500,3494.212182
-30.0,500,3494.760074
-30.0,500,3495.301397
-30.0,500,3495.829765
-30.0,500,3502.07389
-30.0,500,3502.600845
-41.0,500,3503.139127
-28.422251,500,3503.691083
-30.0,500,3504.236682
-155.0,500,3504.963346
-30.0,500,3505.450811
-30.0,500,3505.971156
-30.0,500,3506.516745
-113.5,500,3507.065949
